--- Execution profile ---
Total samples       : 2849

          ns  percent  samples  top
    25000000    0.18%        5  org.eclipse.rdf4j.model.impl.GenericStatement.getContext
    25000000    0.18%        5  G1CMBitMap::iterate
    25000000    0.18%        5  ___chkstk_darwin
    25000000    0.18%        5  org.eclipse.rdf4j.rio.turtle.TurtleParser.parseURI
    25000000    0.18%        5  java.nio.HeapCharBuffer.<init>
    25000000    0.18%        5  PhaseChaitin::Split
    25000000    0.18%        5  java.lang.StringLatin1.regionMatchesCI
    25000000    0.18%        5  void OopOopIterateDispatch<G1ScanCardClosure>::Table::oop_oop_iterate<InstanceKlass, narrowOop>
    25000000    0.18%        5  sun.nio.cs.StreamDecoder.ensureOpen
    25000000    0.18%        5  jdk.internal.misc.Unsafe.convEndian
    25000000    0.18%        5  Matcher::xform
    20000000    0.14%        4  NodeHash::hash_find_insert
    20000000    0.14%        4  mach_msg2_trap
    20000000    0.14%        4  java.nio.Buffer.nextPutIndex
    20000000    0.14%        4  org.eclipse.rdf4j.common.net.ParsedIRI.parse
    20000000    0.14%        4  java.lang.String.length
    20000000    0.14%        4  org.eclipse.rdf4j.model.base.InternedIRI.hashCode
    20000000    0.14%        4  SymbolTable::do_lookup
    20000000    0.14%        4  G1PostEvacuateCollectionSetCleanupTask1::RestoreEvacFailureRegionsTask::process_chunk
    20000000    0.14%        4  void OopOopIterateDispatch<G1AdjustClosure>::Table::oop_oop_iterate<InstanceKlass, narrowOop>
    20000000    0.14%        4  PhaseOutput::BuildOopMaps
    20000000    0.14%        4  java.lang.String.charAt
    20000000    0.14%        4  inflate
    20000000    0.14%        4  close
    20000000    0.14%        4  ciObjectFactory::get_metadata
    20000000    0.14%        4  _Copy_disjoint_words
    20000000    0.14%        4  swtch_pri
    20000000    0.14%        4  DIR_Chunk* GrowableArrayWithAllocator<DIR_Chunk*, GrowableArray<DIR_Chunk*>>::insert_sorted<&DIR_Chunk::compare(DIR_Chunk* const&, DIR_Chunk* const&)>
    20000000    0.14%        4  java.util.Objects.checkIndex
    15000000    0.11%        3  write
    15000000    0.11%        3  org.eclipse.rdf4j.model.BNode.getType
    15000000    0.11%        3  java.util.concurrent.ConcurrentHashMap.transfer
    15000000    0.11%        3  java.util.HashMap.resize
    15000000    0.11%        3  Rewriter::compute_index_maps
    15000000    0.11%        3  Type::Initialize_shared(Compile*)::$_0::__invoke
    15000000    0.11%        3  PhaseLive::compute
    15000000    0.11%        3  CProjNode::is_CFG
    15000000    0.11%        3  PhaseIterGVN::add_users_to_worklist
    15000000    0.11%        3  Unique_Node_List::remove
    15000000    0.11%        3  ValueStack::values_do
    15000000    0.11%        3  sun.nio.cs.StreamDecoder.implRead
    15000000    0.11%        3  IndexSet::insert
    15000000    0.11%        3  __psynch_mutexdrop
    15000000    0.11%        3  PhaseChaitin::post_allocate_copy_removal
    15000000    0.11%        3  Compile::find_alias_type
    15000000    0.11%        3  org.eclipse.rdf4j.sail.lmdb.PackedValueCodec.encode
    15000000    0.11%        3  PhaseChaitin::build_ifg_virtual
    15000000    0.11%        3  PhaseCFG::schedule_local
    15000000    0.11%        3  _tlv_get_addr
    15000000    0.11%        3  PhaseCFG::hoist_to_cheaper_block
    15000000    0.11%        3  arrayof_jbyte_disjoint_arraycopy_stub
    15000000    0.11%        3  Dict::Insert
    15000000    0.11%        3  org.eclipse.rdf4j.rio.turtle.TurtleParser.unread
    15000000    0.11%        3  G1AdjustRegionClosure::do_heap_region
    15000000    0.11%        3  IfTrueNode::Opcode
    15000000    0.11%        3  G1BlockOffsetTable::update_for_block_work
    15000000    0.11%        3  inflate_table
    15000000    0.11%        3  java.lang.AbstractStringBuilder.needsNewBuffer
    15000000    0.11%        3  java.nio.ByteBuffer.arrayOffset
    15000000    0.11%        3  mach_absolute_time
    15000000    0.11%        3  G1FullGCCompactionPoint::forward
    15000000    0.11%        3  java.lang.String.codePointAt
    15000000    0.11%        3  org.eclipse.rdf4j.model.impl.SimpleLiteral.getLanguage
    15000000    0.11%        3  java.lang.StringUTF16.compress
    15000000    0.11%        3  org.eclipse.rdf4j.model.impl.SimpleLiteral.equals
    15000000    0.11%        3  Node::is_dead_loop_safe
    15000000    0.11%        3  Node::is_CFG
    10000000    0.07%        2  ProjNode::Opcode
    10000000    0.07%        2  Reflection::verify_member_access
    10000000    0.07%        2  G1ScanHRForRegionClosure::scan_heap_roots
    10000000    0.07%        2  org.eclipse.rdf4j.model.impl.GenericStatement.getObject
    10000000    0.07%        2  java.lang.String.isEmpty
    10000000    0.07%        2  org.eclipse.rdf4j.common.text.ASCIIUtil.isUpperCaseLetter
    10000000    0.07%        2  I2C/C2I adapters(0xbbb)
    10000000    0.07%        2  java.lang.invoke.DirectMethodHandle$Holder.invokeSpecial
    10000000    0.07%        2  java.lang.String.coder
    10000000    0.07%        2  java.nio.Buffer.<init>
    10000000    0.07%        2  Node::set_req
    10000000    0.07%        2  G1FullGCResetMetadataTask::G1ResetMetadataClosure::scrub_skip_compacting_region
