--- Execution profile ---
Total samples       : 4169

          ns  percent  samples  top
    15000000    0.07%        3  PhaseIdealLoop::build_loop_late
    15000000    0.07%        3  java.io.ByteArrayInputStream.read
    15000000    0.07%        3  PhaseIdealLoop::get_early_ctrl
    15000000    0.07%        3  PhaseIdealLoop::is_dominator
    15000000    0.07%        3  bsearch
    15000000    0.07%        3  Compile::remove_speculative_types
    15000000    0.07%        3  Compile::identify_useful_nodes
    10000000    0.05%        2  ValueRecorder<Metadata*>::maybe_find_index
    10000000    0.05%        2  Symbol::increment_refcount
    10000000    0.05%        2  PhaseIterGVN::add_users_to_worklist
    10000000    0.05%        2  IfNode::Opcode
    10000000    0.05%        2  bool CompilerOracle::has_option_value<double>
    10000000    0.05%        2  IndexSet::insert
    10000000    0.05%        2  Compile::final_graph_reshaping_walk
    10000000    0.05%        2  InitializedAssertionPredicate::is_predicate
    10000000    0.05%        2  PhaseOutput::fill_buffer
    10000000    0.05%        2  InstanceKlass::find_method_index
    10000000    0.05%        2  ConINode::Opcode
    10000000    0.05%        2  PhaseIdealLoop::compute_lca_of_uses
    10000000    0.05%        2  java.lang.Class.cast
    10000000    0.05%        2  PhiNode::pinned
    10000000    0.05%        2  java.lang.String.equals
    10000000    0.05%        2  ProjNode::Value
    10000000    0.05%        2  PhaseIFG::re_insert
    10000000    0.05%        2  java.lang.invoke.DirectMethodHandle$Holder.invokeStatic
    10000000    0.05%        2  LIRGenerator::profile_parameters_at_call
    10000000    0.05%        2  java.lang.invoke.VarHandle.checkAccessModeThenIsDirect
    10000000    0.05%        2  _xzm_xzone_malloc_tiny
    10000000    0.05%        2  java.nio.Buffer.position
    10000000    0.05%        2  CodeBuffer::verify_section_allocation
    10000000    0.05%        2  RegMask::grow
    10000000    0.05%        2  RegMask::subtract
    10000000    0.05%        2  methodHandle::~methodHandle
    10000000    0.05%        2  ClassVerifier::generate_code_data
    10000000    0.05%        2  ConnectionGraph::find_inst_mem
    10000000    0.05%        2  RelocIterator::reloc
    10000000    0.05%        2  PhaseChaitin::Register_Allocate
    10000000    0.05%        2  LinearScan::compute_local_live_sets
    10000000    0.05%        2  FieldInfoReader::read_field_info
    10000000    0.05%        2  PhaseCFG::schedule_pinned_nodes
    10000000    0.05%        2  LinearScan::resolve_data_flow
    10000000    0.05%        2  PhaseCFG::schedule_local
