--- Execution profile ---
Total samples       : 3671

          ns  percent  samples  top
    25000000    0.14%        5  java.lang.String.indexOf
    25000000    0.14%        5  PhaseIFG::remove_node
    25000000    0.14%        5  zero_blocks_stub
    25000000    0.14%        5  PhaseIterGVN::remove_globally_dead_node
    25000000    0.14%        5  __psynch_mutexdrop
    25000000    0.14%        5  java.lang.AbstractStringBuilder.append
    25000000    0.14%        5  Compile::disconnect_useless_nodes
    25000000    0.14%        5  org.eclipse.rdf4j.sail.lmdb.util.IndexKeyWriters$$Lambda.0x0000100001151460.write
    25000000    0.14%        5  MultiNode::is_CFG
    25000000    0.14%        5  org.eclipse.rdf4j.sail.lmdb.TripleIndex.threeOfFourAreZeroOrMax
    25000000    0.14%        5  count_positives_stub
    25000000    0.14%        5  org.eclipse.rdf4j.sail.lmdb.TripleStore.materializePackedIfNeeded
    25000000    0.14%        5  jbyte_disjoint_arraycopy_stub
    25000000    0.14%        5  org.eclipse.rdf4j.sail.lmdb.Varint.descriptor
    25000000    0.14%        5  IntervalWalker::walk_to
    25000000    0.14%        5  DIR_Chunk* GrowableArrayWithAllocator<DIR_Chunk*, GrowableArray<DIR_Chunk*>>::insert_sorted<&DIR_Chunk::compare(DIR_Chunk* const&, DIR_Chunk* const&)>
    25000000    0.14%        5  org.eclipse.rdf4j.sail.lmdb.ValueStore.updateRefCounts
    25000000    0.14%        5  org.eclipse.collections.impl.map.mutable.primitive.ObjectLongHashMap.probe
    20000000    0.11%        4  ProjNode::is_CFG
    20000000    0.11%        4  vtable stub
    20000000    0.11%        4  Node::set_req
    20000000    0.11%        4  IndexSet::alloc_block_containing
    20000000    0.11%        4  void ObjArrayKlass::oop_oop_iterate_elements_bounded<narrowOop, G1MarkAndPushClosure>
    20000000    0.11%        4  updateBytesCRC32_stub
    20000000    0.11%        4  PhaseIterGVN::transform_old
    20000000    0.11%        4  BarrierSetC2::compute_liveness_at_stubs
    20000000    0.11%        4  PhaseIdealLoop::split_if_with_blocks_pre
    20000000    0.11%        4  PhaseIdealLoop::build_loop_tree_impl
    20000000    0.11%        4  PhaseIdealLoop::build_loop_late_post_work
    20000000    0.11%        4  ClassLoaderData::oops_do
    20000000    0.11%        4  __psynch_cvbroad
    20000000    0.11%        4  __unlink
    20000000    0.11%        4  org.eclipse.rdf4j.sail.lmdb.model.LmdbLiteral.equals
    20000000    0.11%        4  ParsePredicate::ParsePredicate
    20000000    0.11%        4  org.eclipse.rdf4j.sail.lmdb.ValueStore.getStoredHash
    20000000    0.11%        4  Node::replace_edge
    20000000    0.11%        4  Node::is_CFG
    20000000    0.11%        4  Dict::Insert
    20000000    0.11%        4  Node::clone
    20000000    0.11%        4  org.eclipse.rdf4j.sail.lmdb.PackedValueCodec.encode
    20000000    0.11%        4  G1AdjustRegionClosure::do_heap_region
    20000000    0.11%        4  org.eclipse.rdf4j.sail.lmdb.ConcurrentCache.get
    20000000    0.11%        4  java.lang.AbstractStringBuilder.needsNewBuffer
    20000000    0.11%        4  java.lang.String.codePointAt
    20000000    0.11%        4  MergeMemNode::Ideal
    20000000    0.11%        4  java.lang.String.encodeUTF8_UTF16
    20000000    0.11%        4  G1FullGCCompactionPoint::forward
    20000000    0.11%        4  java.lang.String.length
    20000000    0.11%        4  Matcher::Label_Root
    20000000    0.11%        4  java.lang.StringUTF16.compress
    20000000    0.11%        4  java.util.Arrays.binarySearch0
    20000000    0.11%        4  java.nio.Buffer.<init>
    20000000    0.11%        4  java.nio.Buffer.limit
    20000000    0.11%        4  org.eclipse.rdf4j.model.impl.SimpleLiteral.hashCode
