--- Execution profile ---
Total samples       : 1061

          ns  percent  samples  top
    10000000    0.19%        2  Compile::flatten_alias_type
    10000000    0.19%        2  org.eclipse.rdf4j.sail.lmdb.LmdbIdBatchExistsFilterQueryEvaluationStep$BatchExistsFilterIterator.fillBatch
    10000000    0.19%        2  org.eclipse.rdf4j.sail.lmdb.LmdbIdStatementPatternExistsQueryValueEvaluationStep.evaluateBatch
    10000000    0.19%        2  Compile::identify_useful_nodes
    10000000    0.19%        2  PhaseIterGVN::add_users_to_worklist
    10000000    0.19%        2  org.eclipse.rdf4j.sail.lmdb.ValueIds.isDouble
    10000000    0.19%        2  PhaseIdealLoop::split_if_with_blocks_pre
    10000000    0.19%        2  PhaseIdealLoop::split_if_with_blocks
    10000000    0.19%        2  IdealLoopTree::is_associative
    10000000    0.19%        2  TypeOopPtr::TypeOopPtr
    10000000    0.19%        2  ClassVerifier::generate_code_data
    10000000    0.19%        2  mach_absolute_time
    10000000    0.19%        2  jdk.internal.misc.Unsafe.allocateUninitializedArray
    10000000    0.19%        2  LinearScan::assign_reg_num
    10000000    0.19%        2  ValueStack::pin_stack_for_linear_scan
    10000000    0.19%        2  org.eclipse.rdf4j.sail.lmdb.estimate.LmdbBtreeRangeCounter.matches
    10000000    0.19%        2  PhaseIdealLoop::build_loop_late
    10000000    0.19%        2  LinearScan::resolve_data_flow
    10000000    0.19%        2  ClassFileParser::verify_legal_class_name
    10000000    0.19%        2  LinearScanWalker::free_collect_inactive_fixed
    10000000    0.19%        2  org.eclipse.rdf4j.sail.lmdb.estimate.LmdbKeyComparator.compare
    10000000    0.19%        2  org.eclipse.rdf4j.sail.lmdb.estimate.LmdbPage.node
    10000000    0.19%        2  LinkResolver::resolve_method
    10000000    0.19%        2  jbyte_disjoint_arraycopy_stub
    10000000    0.19%        2  PhaseIFG::effective_degree
    10000000    0.19%        2  java.util.ArrayList$Itr.hasNext
    10000000    0.19%        2  org.eclipse.rdf4j.sail.lmdb.join.LmdbIdLeftJoinIterator.openBatch
    10000000    0.19%        2  org.eclipse.rdf4j.sail.lmdb.util.GroupMatcher.match0010
    10000000    0.19%        2  PhiNode::is_unsafe_data_reference
    10000000    0.19%        2  _platform_memchr
    10000000    0.19%        2  G1RebuildRSAndScrubTask::G1RebuildRSAndScrubRegionClosure::scan_object
    10000000    0.19%        2  CProjNode::is_block_proj
    10000000    0.19%        2  pthread_mutex_lock
    10000000    0.19%        2  Node_Backward_Iterator::next
    10000000    0.19%        2  pthread_mutex_unlock
    10000000    0.19%        2  resource_allocate_bytes
    10000000    0.19%        2  Matcher::find_shared
    10000000    0.19%        2  BarrierSetC2::compute_liveness_at_stubs
    10000000    0.19%        2  BarrierSetAssembler::refine_register
    10000000    0.19%        2  Matcher::match_tree
    10000000    0.19%        2  Node::replace_by
    10000000    0.19%        2  Arena::Arealloc
    10000000    0.19%        2  Node::remove_dead_region
    10000000    0.19%        2  java.lang.reflect.Constructor.newInstanceWithCaller
    10000000    0.19%        2  MergeMemNode::Opcode
    10000000    0.19%        2  Node::latency
    10000000    0.19%        2  Node::jvms
    10000000    0.19%        2  java.lang.String.getBytes
    10000000    0.19%        2  stub:memcmp
    10000000    0.19%        2  inflate_table
    10000000    0.19%        2  Node::disconnect_inputs
    10000000    0.19%        2  _xzm_xzone_malloc_tiny
    10000000    0.19%        2  State::MachNodeGenerator
     5000000    0.09%        1  PhiNode::Value
     5000000    0.09%        1  void OopOopIterateDispatch<G1RebuildRemSetClosure>::Table::oop_oop_iterate<InstanceKlass, narrowOop>
     5000000    0.09%        1  Node::del_req
     5000000    0.09%        1  MethodData::initialize_data
     5000000    0.09%        1  MethodData::compute_data_size
     5000000    0.09%        1  MethodData::bytecode_cell_count
     5000000    0.09%        1  MergeMemNode::set_memory_at
     5000000    0.09%        1  MergeMemNode::set_base_memory
     5000000    0.09%        1  MergeMemNode::memory_at
     5000000    0.09%        1  Node::match_edge
     5000000    0.09%        1  Node::pipeline
     5000000    0.09%        1  Node::rematerialize
     5000000    0.09%        1  MemNode::maybe_all_controls_dominate
     5000000    0.09%        1  Matcher::specialize_generic_vector_operands
     5000000    0.09%        1  Node::replace_edge
     5000000    0.09%        1  Node::rm_prec
     5000000    0.09%        1  Matcher::is_vshift_con_pattern
     5000000    0.09%        1  Matcher::find_shared_post_visit
     5000000    0.09%        1  Node::unique_ctrl_out_or_null
     5000000    0.09%        1  NodeHash::hash_delete
     5000000    0.09%        1  NodeHash::hash_find_insert
     5000000    0.09%        1  Node_Array::maybe_grow
     5000000    0.09%        1  MachSpillCopyNode::in_RegMask
     5000000    0.09%        1  MachSpillCopyNode::bottom_type
     5000000    0.09%        1  NullCheckEliminator::iterate_one
     5000000    0.09%        1  ObjAllocator::initialize
     5000000    0.09%        1  OopFlow::compute_reach
     5000000    0.09%        1  Parse::ensure_phi
     5000000    0.09%        1  Parse::merge_common
     5000000    0.09%        1  ParsePredicate::is_valid
     5000000    0.09%        1  PhaseAggressiveCoalesce::coalesce
     5000000    0.09%        1  MachNode::rematerialize
     5000000    0.09%        1  PhaseBlockLayout::find_edges
     5000000    0.09%        1  PhaseCCP::push_and
     5000000    0.09%        1  PhaseCCP::push_cast_ii
     5000000    0.09%        1  PhaseCCP::push_child_nodes_to_worklist
     5000000    0.09%        1  PhaseCCP::saturate_and_maybe_push_to_igvn_worklist
     5000000    0.09%        1  PhaseCCP::transform
     5000000    0.09%        1  PhaseCFG::build_cfg
     5000000    0.09%        1  PhaseCFG::estimate_block_frequency
     5000000    0.09%        1  PhaseCFG::hoist_to_cheaper_block
     5000000    0.09%        1  PhaseCFG::move_to_end
     5000000    0.09%        1  MachNode::oper_input_base
     5000000    0.09%        1  PhaseCFG::remove_empty_blocks
     5000000    0.09%        1  MachNode::ideal_Opcode
     5000000    0.09%        1  PhaseCFG::schedule_local
     5000000    0.09%        1  PhaseChaitin::PhaseChaitin
