--- Execution profile ---
Total samples       : 3474

          ns  percent  samples  top
    30000000    0.17%        6  java.nio.charset.CharsetDecoder.decode
    30000000    0.17%        6  __psynch_mutexdrop
    30000000    0.17%        6  swtch_pri
    30000000    0.17%        6  PhaseChaitin::gather_lrg_masks
    30000000    0.17%        6  org.eclipse.rdf4j.model.impl.DynamicModel.add
    30000000    0.17%        6  HeapWordImpl** G1HeapRegion::oops_on_memregion_iterate<G1ScanCardClosure, true>
    25000000    0.14%        5  arrayof_jlong_disjoint_arraycopy_stub
    25000000    0.14%        5  _platform_bzero
    25000000    0.14%        5  PhaseIdealLoop::build_loop_late
    25000000    0.14%        5  org.eclipse.rdf4j.model.impl.DynamicModel.isEmpty
    25000000    0.14%        5  PhaseIdealLoop::build_loop_early
    25000000    0.14%        5  LinearScan::assign_reg_num
    25000000    0.14%        5  GenericTaskQueueSet<OverflowTaskQueue<ScannerTask, (MemTag)5, 131072u>, (MemTag)5>::steal_best_of_2
    25000000    0.14%        5  org.eclipse.rdf4j.sail.lmdb.TripleStore.writePackedQuadIds
    25000000    0.14%        5  DIR_Chunk* GrowableArrayWithAllocator<DIR_Chunk*, GrowableArray<DIR_Chunk*>>::insert_sorted<&DIR_Chunk::compare(DIR_Chunk* const&, DIR_Chunk* const&)>
    25000000    0.14%        5  void ObjArrayKlass::oop_oop_iterate_elements_bounded<narrowOop, G1MarkAndPushClosure>
    25000000    0.14%        5  java.lang.AbstractStringBuilder.needsNewBuffer
    25000000    0.14%        5  void OopOopIterateDispatch<G1RootRegionScanClosure>::Table::oop_oop_iterate<TypeArrayKlass, narrowOop>
    25000000    0.14%        5  org.eclipse.rdf4j.model.impl.SimpleLiteral.equals
    25000000    0.14%        5  org.eclipse.rdf4j.common.net.ParsedIRI.advance
    20000000    0.12%        4  PhaseChaitin::elide_copy
    20000000    0.12%        4  /private/var/folders/0m/x3jzy4t15djd88znchzzx1_h0000gn/T/lwjgl_havardottestad/3.3.6-snapshot/arm64/liblwjgl_lmdb.dylib
    20000000    0.12%        4  java.lang.String.charAt
    20000000    0.12%        4  InstanceKlass::find_method_index
    20000000    0.12%        4  java.lang.String.codePointAt
    20000000    0.12%        4  java.lang.String.coder
    20000000    0.12%        4  java.lang.Character.isHighSurrogate
    20000000    0.12%        4  G1HeapRegionClaimer::claim_region
    20000000    0.12%        4  copy_byte_f_stub
    20000000    0.12%        4  BarrierSetC2::compute_liveness_at_stubs
    20000000    0.12%        4  org.eclipse.rdf4j.model.IRI.getType
    20000000    0.12%        4  G1ParScanThreadState::handle_evacuation_failure_par
    20000000    0.12%        4  PhaseLive::compute
    20000000    0.12%        4  org.eclipse.rdf4j.model.Literal.getType
    20000000    0.12%        4  org.eclipse.rdf4j.model.base.AbstractBNode.hashCode
    20000000    0.12%        4  java.lang.String.length
    20000000    0.12%        4  inflate
    20000000    0.12%        4  Type::Initialize_shared(Compile*)::$_0::__invoke
    20000000    0.12%        4  __rmdir
    20000000    0.12%        4  Matcher::xform
    20000000    0.12%        4  updateBytesCRC32_stub
    20000000    0.12%        4  java.util.ArrayList.add
    20000000    0.12%        4  org.eclipse.rdf4j.model.impl.GenericStatement.getContext
    20000000    0.12%        4  org.eclipse.rdf4j.rio.turtle.TurtleParser.skipWSC
    20000000    0.12%        4  org.eclipse.rdf4j.model.impl.AbstractMemoryOverflowModel.getDelegate
    20000000    0.12%        4  zero_blocks_stub
    15000000    0.09%        3  bsearch
    15000000    0.09%        3  PhaseIdealLoop::Dominators
    15000000    0.09%        3  org.eclipse.rdf4j.model.impl.DynamicModel$1.hasNext
    15000000    0.09%        3  resource_allocate_bytes
    15000000    0.09%        3  Unique_Node_List::remove
    15000000    0.09%        3  unsafe_arraycopy_stub
    15000000    0.09%        3  Compile::find_alias_type
    15000000    0.09%        3  G1BarrierSetC2::expand_barriers
    15000000    0.09%        3  PhaseCCP::push_and
    15000000    0.09%        3  org.eclipse.rdf4j.rio.turtle.TurtleUtil.isPN_CHARS_BASE
    15000000    0.09%        3  org.eclipse.rdf4j.model.impl.AbstractMemoryOverflowModel.add
    15000000    0.09%        3  vmSymbols::find_sid
    15000000    0.09%        3  org.eclipse.rdf4j.sail.base.Changeset.approveAll
    15000000    0.09%        3  LinearScan::eliminate_spill_moves
    15000000    0.09%        3  TaskTerminator::offer_termination
    15000000    0.09%        3  java.nio.ByteBuffer.arrayOffset
    15000000    0.09%        3  org.eclipse.rdf4j.model.impl.GenericStatement.getObject
    15000000    0.09%        3  itable stub
    15000000    0.09%        3  G1FullGCCompactionPoint::forward
    15000000    0.09%        3  MultiNode::is_CFG
    15000000    0.09%        3  __unlink
    15000000    0.09%        3  java.lang.StringLatin1.regionMatchesCI
    15000000    0.09%        3  os::javaTimeNanos
    15000000    0.09%        3  RegMask::is_aligned_pairs
    15000000    0.09%        3  G1ParScanThreadState::record_evacuation_failed_region
    15000000    0.09%        3  void OopOopIterateBoundedDispatch<G1ScanCardClosure>::Table::oop_oop_iterate_bounded<ObjArrayKlass, narrowOop>
    15000000    0.09%        3  PhiNode::Opcode
    15000000    0.09%        3  _platform_memmove
    15000000    0.09%        3  G1ParScanThreadState::allocate_copy_slow
    15000000    0.09%        3  large_arrays_hashcode_boolean_stub
    15000000    0.09%        3  close
    15000000    0.09%        3  org.eclipse.rdf4j.common.net.ParsedIRI.peek
    15000000    0.09%        3  ciObjectFactory::get_metadata
    15000000    0.09%        3  IntervalWalker::walk_to
    15000000    0.09%        3  java.lang.String.<init>
    15000000    0.09%        3  fwd_copy_again
    10000000    0.06%        2  ProjNode::hash
    10000000    0.06%        2  LIR_OpVisitState::visit
    10000000    0.06%        2  Node::dominates
    10000000    0.06%        2  Node::del_req
    10000000    0.06%        2  Node_Array::remove
    10000000    0.06%        2  Node_Backward_Iterator::next
    10000000    0.06%        2  java.lang.String.getBytes
    10000000    0.06%        2  java.nio.Buffer.limit
    10000000    0.06%        2  java.io.FilterReader.read
    10000000    0.06%        2  java.nio.Buffer.nextPutIndex
    10000000    0.06%        2  java.nio.ByteBuffer.hasArray
    10000000    0.06%        2  java.nio.CharBuffer.arrayOffset
    10000000    0.06%        2  java.util.ArrayList.get
    10000000    0.06%        2  fwd_copy_aligned
    10000000    0.06%        2  PhaseAggressiveCoalesce::coalesce
    10000000    0.06%        2  java.util.Arrays.copyOfRange
    10000000    0.06%        2  MachNode::rematerialize
    10000000    0.06%        2  java.util.HashSet.add
    10000000    0.06%        2  java.util.Objects.checkIndex
    10000000    0.06%        2  jdk.internal.misc.Unsafe.putLongUnaligned
    10000000    0.06%        2  lstat64
    10000000    0.06%        2  mkdir
    10000000    0.06%        2  org.eclipse.rdf4j.common.net.ParsedIRI.lambda$static$0
    10000000    0.06%        2  org.eclipse.rdf4j.common.net.ParsedIRI.parseMember
    10000000    0.06%        2  _xzm_xzone_malloc_tiny
