--- Execution profile ---
Total samples       : 2972

          ns  percent  samples  top
   100000000    0.01%        1  PhaseCFG::schedule_early
   100000000    0.01%        1  org.eclipse.rdf4j.sail.lmdb.ValueStore.getNamespaceID
   100000000    0.01%        1  org.eclipse.rdf4j.sail.lmdb.ValueStore.getStoredHash
   100000000    0.01%        1  org.eclipse.rdf4j.sail.lmdb.ValueStore.incrementRefCount
   100000000    0.01%        1  org.eclipse.rdf4j.sail.lmdb.ValueStore.lambda$incrementRefCount$0
   100000000    0.01%        1  PhaseCCP::push_loadp
   100000000    0.01%        1  BitMap::set_from
   100000000    0.01%        1  PhaseAggressiveCoalesce::insert_copies
   100000000    0.01%        1  org.eclipse.rdf4j.sail.lmdb.model.LmdbLiteral.equals
   100000000    0.01%        1  org.eclipse.rdf4j.sail.lmdb.model.LmdbLiteral.setInternalID
   100000000    0.01%        1  OpaqueInitializedAssertionPredicateNode::Opcode
   100000000    0.01%        1  org.lwjgl.util.lmdb.LMDB.nmdb_get
   100000000    0.01%        1  org.lwjgl.util.lmdb.LMDB.nmdb_put
   100000000    0.01%        1  Node_Backward_Iterator::next
   100000000    0.01%        1  resource_allocate_bytes
   100000000    0.01%        1  Arena::contains
   100000000    0.01%        1  Address::Address
   100000000    0.01%        1  stub:memcpy
   100000000    0.01%        1  stub:pthread_jit_write_protect_np
   100000000    0.01%        1  sun.nio.cs.StreamDecoder.read0
   100000000    0.01%        1  sun.nio.cs.UTF_8$Decoder.decodeArrayLoop
   100000000    0.01%        1  AddPNode::Ideal_base_and_offset
   100000000    0.01%        1  trampoline_stub_Relocation::get_trampoline_for
   100000000    0.01%        1  Node::is_data_proj_of_pure_function
   100000000    0.01%        1  void OopOopIterateDispatch<G1AdjustClosure>::Table::oop_oop_iterate<InstanceKlass, narrowOop>
   100000000    0.01%        1  void OopOopIterateDispatch<G1MarkAndPushClosure>::Table::oop_oop_iterate<InstanceKlass, narrowOop>
   100000000    0.01%        1  vtable stub
   100000000    0.01%        1  __psynch_mutexdrop
