--- Execution profile ---
Total samples       : 5379

          ns  percent  samples  top
    30000000    0.11%        6  DIR_Chunk* GrowableArrayWithAllocator<DIR_Chunk*, GrowableArray<DIR_Chunk*>>::insert_sorted<&DIR_Chunk::compare(DIR_Chunk* const&, DIR_Chunk* const&)>
    30000000    0.11%        6  void OopOopIterateDispatch<G1ScanCardClosure>::Table::oop_oop_iterate<InstanceKlass, narrowOop>
    30000000    0.11%        6  PhaseLive::compute
    30000000    0.11%        6  large_arrays_hashcode_boolean
    30000000    0.11%        6  org.eclipse.collections.impl.map.mutable.primitive.ObjectIntHashMap.rehash
    30000000    0.11%        6  vmSymbols::find_sid
    30000000    0.11%        6  org.eclipse.collections.impl.map.mutable.primitive.ObjectLongHashMap.rehash
    30000000    0.11%        6  PhaseIdealLoop::Dominators
    30000000    0.11%        6  InstanceKlass::find_method_index
    30000000    0.11%        6  org.eclipse.rdf4j.model.base.AbstractBNode.equals
    30000000    0.11%        6  pwrite
    30000000    0.11%        6  org.lwjgl.system.MemoryUtil.wrapBufferByte
    30000000    0.11%        6  IfNode::Opcode
    30000000    0.11%        6  org.eclipse.rdf4j.sail.lmdb.TripleStore.storeTriplesAligned
    25000000    0.09%        5  org.eclipse.rdf4j.sail.lmdb.LmdbSailStore$LmdbSailSink.approve
    25000000    0.09%        5  java.io.PushbackReader.ensureOpen
    25000000    0.09%        5  java.lang.AbstractStringBuilder.needsNewBuffer
    25000000    0.09%        5  G1FullGCCompactTask::copy_object_to_new_location
    25000000    0.09%        5  Node_Backward_Iterator::next
    25000000    0.09%        5  BarrierSetC2::compute_liveness_at_stubs
    25000000    0.09%        5  org.eclipse.rdf4j.sail.lmdb.ValueStore.addPreparedValueRecord
    25000000    0.09%        5  PhaseCFG::schedule_pinned_nodes
    25000000    0.09%        5  org.eclipse.rdf4j.sail.lmdb.Varint.descriptor
    25000000    0.09%        5  _platform_bzero
    25000000    0.09%        5  Matcher::xform
    25000000    0.09%        5  Compile::identify_useful_nodes
    25000000    0.09%        5  org.eclipse.rdf4j.sail.lmdb.LmdbSailStore$LmdbSailSink.sortForIndex
    25000000    0.09%        5  org.eclipse.collections.impl.map.mutable.primitive.ObjectLongHashMap.addKeyValueAtIndex
    25000000    0.09%        5  org.eclipse.rdf4j.sail.lmdb.LmdbSailStore$LmdbSailSink.reorder
    25000000    0.09%        5  PhaseChaitin::gather_lrg_masks
    25000000    0.09%        5  java.nio.Buffer.<init>
    25000000    0.09%        5  read
    25000000    0.09%        5  org.eclipse.rdf4j.sail.helpers.AbstractSailConnection.evaluate
    25000000    0.09%        5  java.lang.String.encodeUTF8_UTF16
    25000000    0.09%        5  resource_allocate_bytes
    25000000    0.09%        5  PhaseIFG::SquareUp
    20000000    0.07%        4  org.eclipse.rdf4j.sail.lmdb.LmdbSailStore.idleSpin
    20000000    0.07%        4  org.eclipse.rdf4j.sail.lmdb.TripleStore.sortStatementIndicesByLeadingField
    20000000    0.07%        4  sun.nio.cs.UTF_8$Decoder.decodeArrayLoop
    20000000    0.07%        4  PhaseIdealLoop::build_loop_tree
    20000000    0.07%        4  org.eclipse.rdf4j.sail.lmdb.TripleIndex.threeOfFourAreZeroOrMax
    20000000    0.07%        4  Compile::find_alias_type
    20000000    0.07%        4  __mmap
    20000000    0.07%        4  itable stub
    20000000    0.07%        4  __commpage_gettimeofday_internal
    20000000    0.07%        4  Dict::Insert
    20000000    0.07%        4  ValueStack::values_do
    20000000    0.07%        4  java.lang.String.checkIndex
    20000000    0.07%        4  void G1RebuildRemSetClosure::do_oop_work<narrowOop>
    20000000    0.07%        4  void ObjArrayKlass::oop_oop_iterate_elements_bounded<narrowOop, G1MarkAndPushClosure>
    20000000    0.07%        4  org.eclipse.rdf4j.sail.lmdb.TripleStore.logAddedStatements
    20000000    0.07%        4  MarkBitMap::check_mark
    20000000    0.07%        4  Unique_Node_List::remove
