--- Execution profile ---
Total samples       : 2751

          ns  percent  samples  top
   100000000    0.01%        1  HeapWordImpl** G1HeapRegion::oops_on_memregion_iterate<G1ScanCardClosure, true>
   100000000    0.01%        1  GraphBuilder::append_with_bci
   100000000    0.01%        1  G1ScanHRForRegionClosure::scan_heap_roots
   100000000    0.01%        1  org.eclipse.rdf4j.sail.lmdb.LmdbSailStore.idleSpin
   100000000    0.01%        1  org.eclipse.rdf4j.sail.lmdb.TripleStore.storeTriplesAligned
   100000000    0.01%        1  G1ParScanThreadState::trim_queue_to_threshold
   100000000    0.01%        1  org.eclipse.rdf4j.sail.lmdb.ValueStore.getLmdbURI
   100000000    0.01%        1  org.eclipse.rdf4j.sail.lmdb.ValueStore.getNamespaceID
   100000000    0.01%        1  org.eclipse.rdf4j.sail.lmdb.ValueStore.getStoredHash
   100000000    0.01%        1  org.eclipse.rdf4j.sail.lmdb.ValueStore.incrementRefCount
   100000000    0.01%        1  ShouldNotReachHereNode::is_block_proj
   100000000    0.01%        1  org.eclipse.rdf4j.sail.lmdb.ValueStore.lambda$incrementRefCount$0
   100000000    0.01%        1  org.eclipse.rdf4j.sail.lmdb.ValueStore.literal2data
   100000000    0.01%        1  org.eclipse.rdf4j.sail.lmdb.ValueStore.value2data
   100000000    0.01%        1  org.eclipse.rdf4j.sail.lmdb.ValueStore.writeTransaction
   100000000    0.01%        1  org.eclipse.rdf4j.sail.lmdb.ValueStoreRevision$Default.getRevisionId
   100000000    0.01%        1  G1FullGCMarker::publish_and_drain_oop_tasks
   100000000    0.01%        1  Dict::Insert
   100000000    0.01%        1  org.eclipse.rdf4j.sail.lmdb.inlined.Bytes.unpackBytes
   100000000    0.01%        1  org.lwjgl.util.lmdb.LMDB.nmdb_cursor_put
   100000000    0.01%        1  org.lwjgl.util.lmdb.LMDB.nmdb_del
   100000000    0.01%        1  os::javaTimeNanos
   100000000    0.01%        1  ConnectionGraph::has_ea_local_in_scope
   100000000    0.01%        1  Config<(oop_kind)0, G1BarrierSet>::freeze
   100000000    0.01%        1  Compile::copy_node_notes_to
   100000000    0.01%        1  BitMap::set_union
   100000000    0.01%        1  BlockListBuilder::mark_loops
   100000000    0.01%        1  void OopOopIterateDispatch<G1ScanCardClosure>::Table::oop_oop_iterate<InstanceKlass, narrowOop>
   100000000    0.01%        1  _platform_memset
