--- Execution profile ---
Total samples       : 4550

          ns  percent  samples  top
    45000000    0.20%        9  org.eclipse.rdf4j.model.impl.GenericStatement.getPredicate
    45000000    0.20%        9  fwd_copy_aligned
    45000000    0.20%        9  java.io.PushbackReader.unread
    45000000    0.20%        9  org.eclipse.rdf4j.sail.lmdb.LmdbStoreConnection.bulkStatementAdded
    40000000    0.18%        8  void OopOopIterateDispatch<G1RebuildRemSetClosure>::Table::oop_oop_iterate<InstanceKlass, narrowOop>
    40000000    0.18%        8  void OopOopIterateBackwardsDispatch<G1ScanEvacuatedObjClosure>::Table::oop_oop_iterate_backwards<InstanceKlass, narrowOop>
    40000000    0.18%        8  java.lang.String.equals
    40000000    0.18%        8  org.eclipse.rdf4j.sail.lmdb.TripleStore.writePackedQuadIds
    35000000    0.15%        7  java.util.HashMap.resize
    35000000    0.15%        7  IndexSetIterator::advance_and_next
    35000000    0.15%        7  org.eclipse.rdf4j.common.net.ParsedIRI.parsePctEncoded
    35000000    0.15%        7  java.lang.String.checkIndex
    35000000    0.15%        7  PhaseIdealLoop::build_loop_early
    35000000    0.15%        7  PhaseIterGVN::transform_old
    35000000    0.15%        7  __rmdir
    35000000    0.15%        7  __psynch_mutexdrop
    35000000    0.15%        7  G1FullGCResetMetadataTask::G1ResetMetadataClosure::scrub_skip_compacting_region
    30000000    0.13%        6  PhaseIterGVN::add_users_of_use_to_worklist
    30000000    0.13%        6  java.lang.StringUTF16.compress
    30000000    0.13%        6  java.nio.ByteBuffer.put
    30000000    0.13%        6  lstat64
    30000000    0.13%        6  java.lang.AbstractStringBuilder.append
    30000000    0.13%        6  G1CMOopClosure::do_oop
    30000000    0.13%        6  PhaseChaitin::gather_lrg_masks
    30000000    0.13%        6  PhaseChaitin::build_ifg_physical
    30000000    0.13%        6  java.lang.StringUTF16.newBytesFor
    25000000    0.11%        5  void G1RebuildRemSetClosure::do_oop_work<narrowOop>
    25000000    0.11%        5  G1ScanHRForRegionClosure::scan_heap_roots
    25000000    0.11%        5  InstanceKlass::find_method_index
    25000000    0.11%        5  G1HeapRegionClaimer::claim_region
    25000000    0.11%        5  java.lang.String.codePointAt
    25000000    0.11%        5  Matcher::Label_Root
    25000000    0.11%        5  java.lang.AbstractStringBuilder.needsNewBuffer
    25000000    0.11%        5  java.nio.ByteBuffer.arrayOffset
    25000000    0.11%        5  mach_msg2_trap
    25000000    0.11%        5  PhaseIdealLoop::Dominators
